flow_id,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,total_bytes,flow_duration_seconds,min_packet_size,max_packet_size,avg_packet_size,packet_size_std,packets_per_second,bytes_per_second,forward_packet_count,backward_packet_count,forward_bytes,backward_bytes,min_inter_arrival_seconds,max_inter_arrival_seconds,avg_inter_arrival_seconds,inter_arrival_std
exp_033_web_tunnel_aes_cbc_256_1789043742_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.011612892150878906,506,514,510.0,4.0,172.2223864662889,87833.41709780734,1,1,506,514,0.011612892150878906,0.011612892150878906,0.011612892150878906,0.0
exp_033_web_tunnel_aes_cbc_256_1789043742_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,604,0.013149023056030273,286,318,302.0,16.0,152.10255480408333,45934.971550833165,1,1,318,286,0.013149023056030273,0.013149023056030273,0.013149023056030273,0.0
exp_033_web_tunnel_aes_cbc_256_1789043742_flow_3,172.28.0.2,172.28.0.3,,,ESP,12,1560,6.613836050033569,122,138,130.0,8.0,1.814378207929586,235.8691670308462,6,6,828,732,0.0001399517059326172,1.9788918495178223,0.6012578227303245,0.707152993762377
exp_033_web_tunnel_aes_cbc_256_1789043742_flow_4,172.28.0.2,172.28.0.3,39594,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_033_web_tunnel_aes_cbc_256_1789043742_flow_5,172.28.0.2,172.28.0.3,39596,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_033_web_tunnel_aes_cbc_256_1789043742_flow_6,172.28.0.2,172.28.0.3,39606,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_033_web_tunnel_aes_cbc_256_1789043742_flow_7,172.28.0.2,172.28.0.3,39618,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_033_web_tunnel_aes_cbc_256_1789043742_flow_8,172.28.0.2,172.28.0.3,39620,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_033_web_tunnel_aes_cbc_256_1789043742_flow_9,172.28.0.2,172.28.0.3,39628,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_034_web_transport_aes_cbc_128_1789043786_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.00728297233581543,506,514,510.0,4.0,274.6131535011621,140052.7082855927,1,1,506,514,0.00728297233581543,0.00728297233581543,0.00728297233581543,0.0
exp_034_web_transport_aes_cbc_128_1789043786_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,620,0.01172494888305664,286,334,310.0,24.0,170.57643661799992,52878.695351579976,1,1,334,286,0.01172494888305664,0.01172494888305664,0.01172494888305664,0.0
exp_034_web_transport_aes_cbc_128_1789043786_flow_3,172.28.0.2,172.28.0.3,,,ESP,38,5628,6.433115005493164,106,202,148.10526315789474,30.583612290248215,5.9069362148123,874.8483425516744,20,18,2840,2788,5.984306335449219e-05,0.7497971057891846,0.17386797312143687,0.22061836745743285
exp_035_web_tunnel_3des_cbc_1789043830_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,4,988,0.04764199256896973,198,286,247.0,39.63584236521283,83.95954460152633,20738.007516577003,2,2,504,484,0.0005941390991210938,0.04162788391113281,0.015880664189656574,0.01831232103340388
exp_035_web_tunnel_3des_cbc_1789043830_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,21,2802,14.236063957214355,106,210,133.42857142857142,26.655780090721372,1.4751268372433737,196.82406656933017,11,10,1534,1268,0.00018215179443359375,4.061740875244141,0.7118031978607178,1.0361200495007656
exp_035_web_tunnel_3des_cbc_1789043830_flow_3,172.28.0.2,172.28.0.3,38984,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_035_web_tunnel_3des_cbc_1789043830_flow_4,172.28.0.2,172.28.0.3,38986,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_035_web_tunnel_3des_cbc_1789043830_flow_5,172.28.0.2,172.28.0.3,38990,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_035_web_tunnel_3des_cbc_1789043830_flow_6,172.28.0.2,172.28.0.3,38994,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_035_web_tunnel_3des_cbc_1789043830_flow_7,172.28.0.2,172.28.0.3,39004,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_035_web_tunnel_3des_cbc_1789043830_flow_8,172.28.0.2,172.28.0.3,39006,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_035_web_tunnel_3des_cbc_1789043830_flow_9,172.28.0.2,172.28.0.3,34068,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_035_web_tunnel_3des_cbc_1789043830_flow_10,172.28.0.2,172.28.0.3,34084,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_036_web_transport_3des_cbc_1789043880_flow_1,172.28.0.2,172.28.0.3,,,ESP,14,1372,7.89481782913208,86,110,98.0,12.0,1.7733151420340114,173.7848839193331,7,7,770,602,0.00015282630920410156,1.8693749904632568,0.6072936791640061,0.7072250539210271
exp_037_web_tunnel_aes_gcm_16_256_1789043925_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.007825136184692383,506,514,510.0,4.0,255.58660613631517,130349.16912952073,1,1,506,514,0.007825136184692383,0.007825136184692383,0.007825136184692383,0.0
exp_037_web_tunnel_aes_gcm_16_256_1789043925_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,588,0.012231826782226562,270,318,294.0,24.0,163.50787462965852,48071.3151411196,1,1,318,270,0.012231826782226562,0.012231826782226562,0.012231826782226562,0.0
exp_037_web_tunnel_aes_gcm_16_256_1789043925_flow_3,172.28.0.2,172.28.0.3,,,ESP,38,6096,7.917340993881226,110,218,160.42105263157896,33.97261403182164,4.799591179585118,769.9554692302862,19,19,2926,3170,0.00012493133544921875,0.9576320648193359,0.2139821890238169,0.3008980896414738
exp_037_web_tunnel_aes_gcm_16_256_1789043925_flow_4,172.28.0.2,172.28.0.3,41460,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_037_web_tunnel_aes_gcm_16_256_1789043925_flow_5,172.28.0.2,172.28.0.3,,,ICMP,13,1790,7.891237020492554,107,162,137.69230769230768,18.18445919495594,1.647396975434983,226.83389123297073,0,13,0,1790,0.3115980625152588,0.9990971088409424,0.6576030850410461,0.2391672828551757
exp_037_web_tunnel_aes_gcm_16_256_1789043925_flow_6,172.28.0.2,172.28.0.3,41472,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_037_web_tunnel_aes_gcm_16_256_1789043925_flow_7,172.28.0.2,172.28.0.3,41480,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_037_web_tunnel_aes_gcm_16_256_1789043925_flow_8,172.28.0.2,172.28.0.3,41494,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_037_web_tunnel_aes_gcm_16_256_1789043925_flow_9,172.28.0.2,172.28.0.3,41506,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_037_web_tunnel_aes_gcm_16_256_1789043925_flow_10,172.28.0.2,172.28.0.3,52492,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_038_web_transport_aes_gcm_16_128_1789043970_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.006500959396362305,506,514,510.0,4.0,307.6468991821616,156899.9185829024,1,1,506,514,0.006500959396362305,0.006500959396362305,0.006500959396362305,0.0
exp_038_web_transport_aes_gcm_16_128_1789043970_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,604,0.014744043350219727,286,318,302.0,16.0,135.64800051745607,40965.696156271726,1,1,318,286,0.014744043350219727,0.014744043350219727,0.014744043350219727,0.0
exp_038_web_transport_aes_gcm_16_128_1789043970_flow_3,172.28.0.2,172.28.0.3,,,ESP,12,1200,7.676561117172241,90,110,100.0,10.0,1.5631999559224967,156.31999559224968,6,6,660,540,9.703636169433594e-05,2.0749619007110596,0.6978691924702037,0.8273954929435341
exp_039_web_tunnel_aes_cbc_256_1789044015_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.006257057189941406,506,514,510.0,4.0,319.63907940862674,163015.93049839963,1,1,506,514,0.006257057189941406,0.006257057189941406,0.006257057189941406,0.0
exp_039_web_tunnel_aes_cbc_256_1789044015_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,14,2260,8.780601024627686,130,318,161.42857142857142,58.17917433696196,1.5944238851911197,257.385570037995,7,7,1194,1066,5.4836273193359375e-05,2.172096014022827,0.6754308480482835,0.8078325867549663
exp_039_web_tunnel_aes_cbc_256_1789044015_flow_3,172.28.0.2,172.28.0.3,39262,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_039_web_tunnel_aes_cbc_256_1789044015_flow_4,172.28.0.2,172.28.0.3,39266,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_039_web_tunnel_aes_cbc_256_1789044015_flow_5,172.28.0.2,172.28.0.3,39268,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_039_web_tunnel_aes_cbc_256_1789044015_flow_6,172.28.0.2,172.28.0.3,39282,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_039_web_tunnel_aes_cbc_256_1789044015_flow_7,172.28.0.2,172.28.0.3,39286,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_039_web_tunnel_aes_cbc_256_1789044015_flow_8,172.28.0.2,172.28.0.3,39290,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_040_web_transport_aes_cbc_128_1789044058_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.006577014923095703,506,514,510.0,4.0,304.089320669905,155085.55354165155,1,1,506,514,0.006577014923095703,0.006577014923095703,0.006577014923095703,0.0
exp_040_web_transport_aes_cbc_128_1789044058_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,620,0.009447097778320312,286,334,310.0,24.0,211.70522915404806,65628.6210377549,1,1,334,286,0.009447097778320312,0.009447097778320312,0.009447097778320312,0.0
exp_040_web_transport_aes_cbc_128_1789044058_flow_3,172.28.0.2,172.28.0.3,,,ESP,38,5852,7.416516065597534,106,202,154.0,32.20983831394573,5.12369954624219,789.0497301212973,19,19,2798,3054,7.200241088867188e-05,0.9752910137176514,0.20044638015128471,0.2822671550316597
exp_041_web_tunnel_3des_cbc_1789044102_flow_1,172.28.0.2,172.28.0.3,,,ESP,16,1888,8.010133981704712,110,126,118.0,8.0,1.9974697098131298,235.7014257579493,8,8,1008,880,9.703636169433594e-05,1.8795239925384521,0.5340089321136474,0.6633665508629301
exp_041_web_tunnel_3des_cbc_1789044102_flow_2,172.28.0.2,172.28.0.3,36474,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_041_web_tunnel_3des_cbc_1789044102_flow_3,172.28.0.2,172.28.0.3,36478,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_041_web_tunnel_3des_cbc_1789044102_flow_4,172.28.0.2,172.28.0.3,36488,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_041_web_tunnel_3des_cbc_1789044102_flow_5,172.28.0.2,172.28.0.3,36502,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_041_web_tunnel_3des_cbc_1789044102_flow_6,172.28.0.2,172.28.0.3,36516,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_041_web_tunnel_3des_cbc_1789044102_flow_7,172.28.0.2,172.28.0.3,36528,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_041_web_tunnel_3des_cbc_1789044102_flow_8,172.28.0.2,172.28.0.3,36532,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_041_web_tunnel_3des_cbc_1789044102_flow_9,172.28.0.2,172.28.0.3,36538,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_042_web_transport_3des_cbc_1789044148_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,9,1722,0.11974787712097168,94,278,191.33333333333334,62.87907265360851,75.15790856908488,14380.213172884905,5,4,930,792,0.0011539459228515625,0.03345608711242676,0.01496848464012146,0.012869331492469107
exp_042_web_transport_3des_cbc_1789044148_flow_2,172.28.0.2,172.28.0.3,,,ESP,14,1372,6.613140821456909,86,110,98.0,12.0,2.1169971089343487,207.46571667556617,7,7,770,602,0.0001990795135498047,1.4791760444641113,0.50870314011207,0.5806035707387486
exp_043_web_tunnel_aes_gcm_16_256_1789044192_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.007898092269897461,506,514,510.0,4.0,253.22570712711686,129145.1106348296,1,1,506,514,0.007898092269897461,0.007898092269897461,0.007898092269897461,0.0
exp_043_web_tunnel_aes_gcm_16_256_1789044192_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,43,7298,10.231854915618896,118,318,169.72093023255815,41.258304636282,4.202561544765517,713.2626547371801,22,21,3632,3666,0.00010895729064941406,2.230703830718994,0.24361559322902135,0.4042696980138072
exp_043_web_tunnel_aes_gcm_16_256_1789044192_flow_3,172.28.0.2,172.28.0.3,,,ICMP,13,1743,7.465070009231567,113,158,134.07692307692307,13.105850358121272,1.741443815519981,233.48742849625592,0,13,0,1743,0.22163796424865723,0.9936671257019043,0.622089167435964,0.288260591961363
exp_043_web_tunnel_aes_gcm_16_256_1789044192_flow_4,172.28.0.2,172.28.0.3,42272,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_043_web_tunnel_aes_gcm_16_256_1789044192_flow_5,172.28.0.2,172.28.0.3,42282,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_043_web_tunnel_aes_gcm_16_256_1789044192_flow_6,172.28.0.2,172.28.0.3,42292,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_043_web_tunnel_aes_gcm_16_256_1789044192_flow_7,172.28.0.2,172.28.0.3,42296,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_043_web_tunnel_aes_gcm_16_256_1789044192_flow_8,172.28.0.2,172.28.0.3,42304,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_043_web_tunnel_aes_gcm_16_256_1789044192_flow_9,172.28.0.2,172.28.0.3,42318,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_043_web_tunnel_aes_gcm_16_256_1789044192_flow_10,172.28.0.2,172.28.0.3,42328,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_044_web_transport_aes_gcm_16_128_1789044238_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.00642085075378418,506,514,510.0,4.0,311.4852029259961,158857.453492258,1,1,506,514,0.00642085075378418,0.00642085075378418,0.00642085075378418,0.0
exp_044_web_transport_aes_gcm_16_128_1789044238_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,604,0.00890803337097168,286,318,302.0,16.0,224.51644675213447,67803.96691914462,1,1,318,286,0.00890803337097168,0.00890803337097168,0.00890803337097168,0.0
exp_044_web_transport_aes_gcm_16_128_1789044238_flow_3,172.28.0.2,172.28.0.3,,,ESP,10,1000,6.641088008880615,90,110,100.0,10.0,1.5057773645866115,150.57773645866115,5,5,550,450,0.00014209747314453125,1.9502110481262207,0.7378986676534017,0.8516434818435077
exp_045_web_tunnel_aes_cbc_256_1789044282_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.009122848510742188,506,514,510.0,4.0,219.22977210955466,111807.18377587288,1,1,506,514,0.009122848510742188,0.009122848510742188,0.009122848510742188,0.0
exp_045_web_tunnel_aes_cbc_256_1789044282_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,604,0.010151147842407227,286,318,302.0,16.0,197.02205416069708,59500.66035653052,1,1,318,286,0.010151147842407227,0.010151147842407227,0.010151147842407227,0.0
exp_045_web_tunnel_aes_cbc_256_1789044282_flow_3,172.28.0.2,172.28.0.3,,,ESP,8,1040,5.5611090660095215,122,138,130.0,8.0,1.4385619675933727,187.01305578713846,4,4,552,488,0.0001971721649169922,1.9376437664031982,0.7944441522870745,0.9201718943890236
exp_045_web_tunnel_aes_cbc_256_1789044282_flow_4,172.28.0.2,172.28.0.3,53724,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_045_web_tunnel_aes_cbc_256_1789044282_flow_5,172.28.0.2,172.28.0.3,53740,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_045_web_tunnel_aes_cbc_256_1789044282_flow_6,172.28.0.2,172.28.0.3,53746,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_045_web_tunnel_aes_cbc_256_1789044282_flow_7,172.28.0.2,172.28.0.3,53762,8080,TCP,1,54,0.0,54,54,54.0,0.0,0.0,0.0,0,1,0,54,0.0,0.0,0.0,0.0
exp_046_chat_tunnel_aes_gcm_16_256_1789044324_flow_1,172.28.0.2,172.28.0.3,4500,4500,UDP,28,6016,5.476345062255859,146,394,214.85714285714286,69.51552462051413,5.11289914745913,1098.5429025397902,16,12,3256,2760,0.0,0.9481711387634277,0.20282759489836516,0.26582895444833965
exp_046_chat_tunnel_aes_gcm_16_256_1789044324_flow_2,172.28.0.2,172.28.0.3,,,ICMP,12,1997,5.476292133331299,111,330,166.41666666666666,69.7214198714347,2.191263670351393,364.6627958076443,0,12,0,1997,0.0,1.4261579513549805,0.49784473939375445,0.3903447193141343
exp_047_chat_transport_aes_gcm_16_128_1789044369_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.0072460174560546875,506,514,510.0,4.0,276.01368781258225,140766.98078441696,1,1,506,514,0.0072460174560546875,0.0072460174560546875,0.0072460174560546875,0.0
exp_047_chat_transport_aes_gcm_16_128_1789044369_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,604,0.010776996612548828,286,318,302.0,16.0,185.58046104154684,56045.29923454714,1,1,318,286,0.010776996612548828,0.010776996612548828,0.010776996612548828,0.0
exp_047_chat_transport_aes_gcm_16_128_1789044369_flow_3,172.28.0.2,172.28.0.3,,,ESP,12,3176,5.312877893447876,138,386,264.6666666666667,73.58139861556195,2.2586628642075586,597.7927713936006,6,6,1504,1672,7.700920104980469e-05,2.4833738803863525,0.48298889940435236,0.8243702527960983
exp_048_chat_tunnel_aes_cbc_256_1789044412_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.01146388053894043,506,514,510.0,4.0,174.46099453029137,88975.1072104486,1,1,506,514,0.01146388053894043,0.01146388053894043,0.01146388053894043,0.0
exp_048_chat_tunnel_aes_cbc_256_1789044412_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,604,0.008899927139282227,286,318,302.0,16.0,224.72094082348843,67865.7241286935,1,1,318,286,0.008899927139282227,0.008899927139282227,0.008899927139282227,0.0
exp_048_chat_tunnel_aes_cbc_256_1789044412_flow_3,172.28.0.2,172.28.0.3,,,ESP,10,2948,3.1435368061065674,186,378,294.8,59.78093341526209,3.181130241762786,937.7971952716692,5,5,1394,1554,0.0001239776611328125,2.565225839614868,0.34928186734517414,0.7898830739920584
exp_048_chat_tunnel_aes_cbc_256_1789044412_flow_4,172.28.0.2,172.28.0.3,,,ICMP,5,1199,3.143254041671753,149,310,239.8,58.03929703226944,1.5907082067540201,381.451827979614,0,5,0,1199,0.11839604377746582,2.5653610229492188,0.7858135104179382,1.0300621360762499
exp_049_chat_transport_aes_cbc_128_1789044454_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.010345220565795898,506,514,510.0,4.0,193.3259892604457,98596.25452282731,1,1,506,514,0.010345220565795898,0.010345220565795898,0.010345220565795898,0.0
exp_049_chat_transport_aes_cbc_128_1789044454_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,620,0.010069131851196289,286,334,310.0,24.0,198.6268557762887,61574.32529064949,1,1,334,286,0.010069131851196289,0.010069131851196289,0.010069131851196289,0.0
exp_049_chat_transport_aes_cbc_128_1789044454_flow_3,172.28.0.2,172.28.0.3,,,ESP,28,5704,6.166801929473877,138,362,203.71428571428572,64.0484510478798,4.540440948196439,924.9526845897317,16,12,3184,2520,0.0001399517059326172,0.8752458095550537,0.22840007146199545,0.2829447873691682
exp_050_chat_tunnel_3des_cbc_1789044498_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,4,988,0.05599617958068848,198,286,247.0,39.63584236521283,71.43344474485343,17644.060851978797,2,2,504,484,0.0006861686706542969,0.048306941986083984,0.018665393193562824,0.02111779452368834
exp_050_chat_tunnel_3des_cbc_1789044498_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,17,4698,8.856134176254272,106,414,276.3529411764706,101.0165631011135,1.9195734461184732,530.4797676390933,9,8,2330,2368,0.00013208389282226562,2.8588850498199463,0.553508386015892,0.9958255937764932
exp_050_chat_tunnel_3des_cbc_1789044498_flow_3,172.28.0.2,172.28.0.3,,,ICMP,6,1670,6.534794092178345,204,352,278.3333333333333,70.74995092263708,0.9181620591812598,255.5551064721173,0,6,0,1670,0.2548210620880127,2.8592469692230225,1.3069588184356689,1.2075162950202893
exp_051_chat_transport_3des_cbc_1789044542_flow_1,172.28.0.2,172.28.0.3,,,ESP,6,1444,3.6319329738616943,198,278,240.66666666666666,25.577768124334504,1.652012865650555,397.5844296665669,3,3,674,770,0.0001850128173828125,3.4405860900878906,0.7263865947723389,1.3591023163455367
exp_052_chat_tunnel_aes_gcm_16_256_1789044584_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.009911060333251953,506,514,510.0,4.0,201.7947558335338,102915.32547510223,1,1,506,514,0.009911060333251953,0.009911060333251953,0.009911060333251953,0.0
exp_052_chat_tunnel_aes_gcm_16_256_1789044584_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,588,0.017143964767456055,270,318,294.0,24.0,116.65912915293364,34297.7839709625,1,1,318,270,0.017143964767456055,0.017143964767456055,0.017143964767456055,0.0
exp_052_chat_tunnel_aes_gcm_16_256_1789044584_flow_3,172.28.0.2,172.28.0.3,,,ESP,27,5354,7.047329902648926,130,330,198.2962962962963,46.12287519129969,3.831238266545651,759.720358484645,14,13,2580,2774,8.58306884765625e-05,0.9535889625549316,0.27105115010188174,0.3226496559916135
exp_052_chat_tunnel_aes_gcm_16_256_1789044584_flow_4,172.28.0.2,172.28.0.3,,,ICMP,13,2048,7.0468690395355225,103,273,157.53846153846155,43.990585329512676,1.8447909173656027,290.62552298190417,0,13,0,2048,0.04075312614440918,0.9537711143493652,0.5872390866279602,0.24289837513078433
exp_053_chat_transport_aes_gcm_16_128_1789044631_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.012635231018066406,506,514,510.0,4.0,158.2875688731225,80726.66012529247,1,1,506,514,0.012635231018066406,0.012635231018066406,0.012635231018066406,0.0
exp_053_chat_transport_aes_gcm_16_128_1789044631_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,604,0.017489194869995117,286,318,302.0,16.0,114.35632199577398,34535.60924272374,1,1,318,286,0.017489194869995117,0.017489194869995117,0.017489194869995117,0.0
exp_053_chat_transport_aes_gcm_16_128_1789044631_flow_3,172.28.0.2,172.28.0.3,,,ESP,6,1648,3.8602561950683594,234,330,274.6666666666667,32.775329475418275,1.554300983355782,426.91467009505476,3,3,782,866,0.00016307830810546875,3.5078279972076416,0.7720512390136719,1.3746498758786048
exp_054_chat_tunnel_aes_cbc_256_1789044675_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.007596015930175781,506,514,510.0,4.0,263.295919648462,134280.91902071564,1,1,506,514,0.007596015930175781,0.007596015930175781,0.007596015930175781,0.0
exp_054_chat_tunnel_aes_cbc_256_1789044675_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,6,1732,6.332842111587524,242,322,288.6666666666667,29.99259167787198,0.9474419059053271,273.4948968380044,3,3,866,866,6.699562072753906e-05,4.096868991851807,1.2665684223175049,1.654326453758145
exp_054_chat_tunnel_aes_cbc_256_1789044675_flow_3,172.28.0.2,172.28.0.3,,,ICMP,2,437,4.09703803062439,188,249,218.5,30.5,0.4881575384583871,106.66242215315758,0,2,0,437,4.09703803062439,4.09703803062439,4.09703803062439,0.0
exp_055_chat_transport_aes_cbc_128_1789044720_flow_1,172.28.0.2,172.28.0.3,500,500,UDP,2,1020,0.006472110748291016,506,514,510.0,4.0,309.01819789287555,157599.28092536653,1,1,506,514,0.006472110748291016,0.006472110748291016,0.006472110748291016,0.0
exp_055_chat_transport_aes_cbc_128_1789044720_flow_2,172.28.0.2,172.28.0.3,4500,4500,UDP,2,620,0.011599063873291016,286,334,310.0,24.0,172.42770811921892,53452.589516957865,1,1,334,286,0.011599063873291016,0.011599063873291016,0.011599063873291016,0.0
exp_055_chat_transport_aes_cbc_128_1789044720_flow_3,172.28.0.2,172.28.0.3,,,ESP,34,7252,8.005112886428833,122,394,213.2941176470588,80.89191387341386,4.247285513942049,905.921016091404,20,14,4104,3148,5.9604644775390625e-06,0.9855148792266846,0.24257917837663132,0.3017134727234054
